index,value_mv
9059,204798.965740
9060,204798.969889
9061,204798.966122
9062,204798.962402
9063,204798.961592
9064,204798.959684
9065,204798.957634
9066,204798.960638
9067,204798.963404
9068,204798.964310
9069,204798.967314
9070,204798.971081
9071,204798.966455
9072,204798.963165
9073,204798.961449
9074,204798.959827
9075,204798.958015
9076,204798.960733
9077,204798.962879
9078,204798.964453
9079,204798.968840
9080,204798.969555
9081,204798.965073
9082,204798.962164
9083,204798.960495
9084,204798.959350
9085,204798.957205
9086,204798.959494
9087,204798.961162
9088,204798.963880
9089,204798.968172
9090,204798.970127
9091,204798.966884
9092,204798.963451
9093,204798.960638
9094,204798.960400
9095,204798.957872
9096,204798.959112
9097,204798.962021
9098,204798.963404
9099,204798.967695
9100,204798.970556
9101,204798.966980
9102,204798.963117
9103,204798.960924
9104,204798.959398
9105,204798.956823
9106,204798.959207
9107,204798.962211
9108,204798.963928
9109,204798.967314
9110,204798.970461
9111,204798.965740
9112,204798.962450
9113,204798.960829
9114,204798.959064
9115,204798.958158
9116,204798.960304
9117,204798.961305
9118,204798.963022
9119,204798.967075
9120,204798.969221
9121,204798.966265
9122,204798.963165
9123,204798.960686
9124,204798.958874
9125,204798.957825
9126,204798.959160
9127,204798.961496
9128,204798.964262
9129,204798.967457
9130,204798.969459
9131,204798.966455
9132,204798.963880
9133,204798.961210
9134,204798.959780
9135,204798.958492
9136,204798.959684
9137,204798.961305
9138,204798.963261
9139,204798.967552
9140,204798.970604
9141,204798.966741
9142,204798.962927
9143,204798.960876
9144,204798.959350
9145,204798.958301
9146,204798.960781
9147,204798.961925
9148,204798.963165
9149,204798.967409
9150,204798.970413
9151,204798.965883
9152,204798.961925
9153,204798.961019
9154,204798.959684
9155,204798.957825
9156,204798.959970
9157,204798.962593
9158,204798.964071
9159,204798.966741
9160,204798.969459
9161,204798.966932
9162,204798.963785
9163,204798.962307
9164,204798.960733
9165,204798.958158
9166,204798.960543
9167,204798.961973
9168,204798.963690
9169,204798.968506
9170,204798.971701
9171,204798.965740
9172,204798.961878
9173,204798.959637
9174,204798.957395
9175,204798.956489
9176,204798.960495
9177,204798.963308
9178,204798.963833
9179,204798.969698
9180,204798.978090
9181,204798.974275
9182,204798.971271
9183,204798.969507
9184,204798.971796
9185,204798.973751
9186,204798.976469
9187,204798.979235
9188,204798.980570
9189,204798.984051
9190,204798.987532
9191,204798.983860
9192,204798.979139
9193,204798.978472
9194,204798.981666
9195,204798.981714
9196,204798.983478
9197,204798.984480
9198,204798.987245
9199,204798.991299
9200,204798.993873
9201,204798.990536
9202,204798.986196
9203,204798.985147
9204,204798.984480
9205,204798.985529
9206,204798.991203
9207,204798.993206
9208,204798.995113
9209,204798.998833
9210,204799.001741
9211,204798.999500
9212,204798.996639
9213,204798.992777
9214,204798.991251
9215,204798.989963
9216,204798.992443
9217,204798.990679
9218,204798.986959
9219,204798.990822
9220,204798.995066
9221,204798.991346
9222,204798.983383
9223,204798.977184
9224,204798.975992
9225,204798.974132
9226,204798.975372
9227,204798.975325
9228,204798.972750
9229,204798.974705
9230,204798.978424
9231,204798.975086
9232,204798.967790
9233,204798.961687
9234,204798.958540
9235,204798.958015
9236,204798.959637
9237,204798.961019
9238,204798.963737
9239,204798.967123
9240,204798.970699
9241,204798.967218
9242,204798.963070
9243,204798.960447
9244,204798.959923
9245,204798.958826
9246,204798.960113
9247,204798.961353
9248,204798.962879
9249,204798.967218
9250,204798.969412
9251,204798.966074
9252,204798.963404
9253,204798.961019
9254,204798.959589
9255,204798.955297
9256,204798.952198
9257,204798.954296
9258,204798.956442
9259,204798.962498
9260,204798.970270
9261,204798.966598
9262,204798.970461
9263,204798.980856
9264,204798.987579
9265,204798.993683
9266,204799.009371
9267,204799.030781
9268,204799.052048
9269,204799.076414
9270,204799.097013
9271,204799.120617
9272,204799.145603
9273,204799.170780
9274,204799.197721
9275,204799.218130
9276,204799.231958
9277,204799.238491
9278,204799.240065
9279,204799.238539
9280,204799.220896
9281,204799.189043
9282,204799.155140
9283,204799.114704
9284,204799.073219
9285,204799.031973
9286,204798.994493
9287,204798.960638
9288,204798.929834
9289,204798.901510
9290,204798.879099
9291,204798.858023
9292,204798.841858
9293,204798.834181
9294,204798.832750
9295,204798.834467
9296,204798.845434
9297,204798.857355
9298,204798.873710
9299,204798.890877
9300,204798.904133
9301,204798.913956
9302,204798.917913
9303,204798.925829
9304,204798.934793
9305,204798.937368
9306,204798.943710
9307,204798.949528
9308,204798.954916
9309,204798.958397
9310,204798.960924
9311,204798.958731
9312,204798.954916
9313,204798.956013
9314,204798.959064
9315,204798.958349
9316,204798.960161
9317,204798.962402
9318,204798.964548
9319,204798.967838
9320,204798.969173
9321,204798.969126
9322,204798.970270
9323,204798.970413
9324,204798.968601
9325,204798.966360
9326,204798.967314
9327,204798.972177
9328,204798.977709
9329,204798.982334
9330,204798.985433
9331,204798.981809
9332,204798.978519
9333,204798.976374
9334,204798.976183
9335,204798.973179
9336,204798.975944
9337,204798.978042
9338,204798.979998
9339,204798.985767
9340,204798.993301
9341,204798.989534
9342,204798.986244
9343,204798.984003
9344,204798.982906
9345,204798.982477
9346,204798.982859
9347,204798.984957
9348,204798.986769
9349,204798.990440
9350,204798.992586
9351,204798.991299
9352,204798.986864
9353,204798.985672
9354,204798.990297
9355,204798.986959
9356,204798.984241
9357,204798.986482
9358,204798.990106
9359,204798.997688
9360,204799.000072
9361,204798.998213
9362,204798.993635
9363,204798.991680
9364,204798.994112
9365,204798.997974
9366,204798.999834
9367,204799.001074
9368,204799.002504
9369,204799.005842
9370,204799.011469
9371,204799.013805
9372,204799.010897
9373,204799.009228
9374,204799.007034
9375,204799.005318
9376,204799.006700
9377,204799.010658
9378,204799.018097
9379,204799.021578
9380,204799.024534
9381,204799.022055
9382,204799.018335
9383,204799.015951
9384,204799.014902
9385,204799.012852
9386,204799.015379
9387,204799.017286
9388,204799.018431
9389,204799.021768
9390,204799.025488
9391,204799.022913
9392,204799.018478
9393,204799.016333
9394,204799.014282
9395,204799.014377
9396,204799.015999
9397,204799.017334
9398,204799.017525
9399,204799.021196
9400,204799.024677
9401,204799.022293
9402,204799.019003
9403,204799.017095
9404,204799.012327
9405,204799.004030
9406,204798.999357
9407,204799.001264
9408,204799.003172
9409,204799.006700
9410,204799.007845
9411,204798.998690
9412,204798.995066
9413,204798.992920
9414,204798.990774
9415,204798.987675
9416,204798.982859
9417,204798.984718
9418,204798.986292
9419,204798.987484
9420,204798.986149
9421,204798.982096
9422,204798.978424
9423,204798.975134
9424,204798.967790
9425,204798.963737
9426,204798.960066
9427,204798.962498
9428,204798.964214
9429,204798.965931
9430,204798.968983
9431,204798.966455
9432,204798.962068
9433,204798.960209
9434,204798.958492
9435,204798.957538
9436,204798.959589
9437,204798.961496
9438,204798.963165
9439,204798.966980
9440,204798.969459
9441,204798.965978
9442,204798.961687
9443,204798.960161
9444,204798.958731
9445,204798.957300
9446,204798.959541
9447,204798.961401
9448,204798.962784
9449,204798.966646
9450,204798.969078
9451,204798.965740
9452,204798.962927
9453,204798.961258
9454,204798.959064
9455,204798.957300
9456,204798.958397
9457,204798.962068
9458,204798.962927
9459,204798.965454
9460,204798.968458
9461,204798.966408
9462,204798.962641
9463,204798.960161
9464,204798.958683
9465,204798.956489
9466,204798.959207
9467,204798.962164
9468,204798.964310
9469,204798.966980
9470,204798.969030
9471,204798.966741
9472,204798.962545
9473,204798.960781
9474,204798.958826
9475,204798.956585
9476,204798.958397
9477,204798.961592
9478,204798.963117
9479,204798.966360
9480,204798.969221
9481,204798.966551
9482,204798.962927
9483,204798.961925
9484,204798.958254
9485,204798.957300
9486,204798.959637
9487,204798.961687
9488,204798.963928
9489,204798.966265
9490,204798.969555
9491,204798.965740
9492,204798.961735
9493,204798.961305
9494,204798.958588
9495,204798.956728
9496,204798.958635
9497,204798.961305
9498,204798.962450
9499,204798.966837
9500,204798.969936
9501,204798.967552
9502,204798.963117
9503,204798.960304
9504,204798.958492
9505,204798.957682
9506,204798.958731
9507,204798.960304
9508,204798.962450
9509,204798.966837
9510,204798.969078
9511,204798.967314
9512,204798.963117
9513,204798.960972
9514,204798.959541
9515,204798.957920
9516,204798.959970
9517,204798.961496
9518,204798.962450
9519,204798.966503
9520,204798.971128
9521,204798.967552
9522,204798.962927
9523,204798.961353
9524,204798.957920
9525,204798.958111
9526,204798.959350
9527,204798.961162
9528,204798.963165
9529,204798.966408
9530,204798.969936
9531,204798.967218
9532,204798.962021
9533,204798.961019
9534,204798.959780
9535,204798.957872
9536,204798.960161
9537,204798.962211
9538,204798.963356
9539,204798.966741
9540,204798.969984
9541,204798.966598
9542,204798.963451
9543,204798.961973
9544,204798.959160
9545,204798.956632
9546,204798.958015
9547,204798.959684
9548,204798.961687
9549,204798.966884
9550,204798.969602
9551,204798.966837
9552,204798.962116
9553,204798.959827
9554,204798.957920
9555,204798.957109
9556,204798.957538
9557,204798.960209
9558,204798.962641
9559,204798.966265
9560,204798.969316
9561,204798.966837
9562,204798.963499
9563,204798.961210
9564,204798.959494
9565,204798.956966
9566,204798.958826
9567,204798.961019
9568,204798.962068
9569,204798.966789
9570,204798.969364
9571,204798.965311
9572,204798.961592
9573,204798.960686
9574,204798.958731
9575,204798.958015
9576,204798.959350
9577,204798.961115
9578,204798.962211
9579,204798.966694
9580,204798.970365
9581,204798.966598
9582,204798.963022
9583,204798.961067
9584,204798.959064
9585,204798.958349
9586,204798.959637
9587,204798.962498
9588,204798.963261
9589,204798.965978
9590,204798.968506
9591,204798.965359
9592,204798.962021
9593,204798.961687
9594,204798.960018
9595,204798.957586
9596,204798.958826
9597,204798.962450
9598,204798.963404
9599,204798.965883
9600,204798.968696
9601,204798.966503
9602,204798.962211
9603,204798.959875
9604,204798.958540
9605,204798.956489
9606,204798.959064
9607,204798.962211
9608,204798.962831
9609,204798.965168
9610,204798.969126
9611,204798.967409
9612,204798.962736
9613,204798.960972
9614,204798.958397
9615,204798.956489
9616,204798.958635
9617,204798.960924
9618,204798.962307
9619,204798.965788
9620,204798.969555
9621,204798.966980
9622,204798.962927
9623,204798.960638
9624,204798.958731
9625,204798.957538
9626,204798.958635
9627,204798.961830
9628,204798.962259
9629,204798.965978
9630,204798.969126
9631,204798.966837
9632,204798.962355
9633,204798.960924
9634,204798.959827
9635,204798.957157
9636,204798.958301
9637,204798.960924
9638,204798.962211
9639,204798.965978
9640,204798.968553
9641,204798.965740
9642,204798.963070
9643,204798.961162
9644,204798.959064
9645,204798.957586
9646,204798.959112
9647,204798.962164
9648,204798.963499
9649,204798.966360
9650,204798.968840
9651,204798.966122
9652,204798.961353
9653,204798.960161
9654,204798.959541
9655,204798.958254
9656,204798.959494
9657,204798.961925
9658,204798.962784
9659,204798.966455
9660,204798.970795
9661,204798.966741
9662,204798.962355
9663,204798.961162
9664,204798.959303
9665,204798.957300
9666,204798.958921
9667,204798.961496
9668,204798.962545
9669,204798.966265
9670,204798.970032
9671,204798.967981
9672,204798.963833
9673,204798.962068
9674,204798.960161
9675,204798.957443
9676,204798.958444
9677,204798.961449
9678,204798.962021
9679,204798.966169
9680,204798.973513
9681,204798.973703
9682,204798.970270
9683,204798.968649
9684,204798.966932
9685,204798.970413
9686,204798.974419
9687,204798.976564
9688,204798.977327
9689,204798.981142
9690,204798.985338
9691,204798.982811
9692,204798.978805
9693,204798.976469
9694,204798.974991
9695,204798.977852
9696,204798.981762
9697,204798.985147
9698,204798.986626
9699,204798.989725
9700,204798.993826
9701,204798.991299
9702,204798.986149
9703,204798.984814
9704,204798.983240
9705,204798.981857
9706,204798.987436
9707,204798.994207
9708,204798.995113
9709,204798.998403
9710,204799.001598
9711,204798.998880
9712,204798.994350
9713,204798.993254
9714,204798.990917
9715,204798.989153
9716,204798.990679
9717,204798.991537
9718,204798.988628
9719,204798.991012
9720,204798.994398
9721,204798.991775
9722,204798.987818
9723,204798.981237
9724,204798.975325
9725,204798.973703
9726,204798.976040
9727,204798.976993
9728,204798.974752
9729,204798.975086
9730,204798.976993
9731,204798.974943
9732,204798.970318
9733,204798.965073
9734,204798.959398
9735,204798.956966
9736,204798.958015
9737,204798.961353
9738,204798.961687
9739,204798.964071
9740,204798.967886
9741,204798.965835
9742,204798.963022
9743,204798.960638
9744,204798.959589
9745,204798.957538
9746,204798.957300
9747,204798.961210
9748,204798.962116
9749,204798.965883
9750,204798.969602
9751,204798.965740
9752,204798.961782
9753,204798.960161
9754,204798.958588
9755,204798.957443
9756,204798.954582
9757,204798.954630
9758,204798.954964
9759,204798.957682
9760,204798.965740
9761,204798.966360
9762,204798.962927
9763,204798.968363
9764,204798.978519
9765,204798.985195
9766,204798.994541
9767,204799.013948
9768,204799.035215
9769,204799.057960
9770,204799.080229
9771,204799.097204
9772,204799.121666
9773,204799.147797
9774,204799.174499
9775,204799.199390
9776,204799.221134
9777,204799.235678
9778,204799.240637
9779,204799.242830
9780,204799.237394
9781,204799.210644
9782,204799.179840
9783,204799.146128
9784,204799.105739
9785,204799.064493
9786,204799.026108
9787,204798.989725
9788,204798.955011
9789,204798.926210
9790,204798.897838
9791,204798.870277
9792,204798.851633
9793,204798.838186
9794,204798.832416
9795,204798.831510
9796,204798.836756
9797,204798.845243
9798,204798.858833
9799,204798.877764
9800,204798.892641
9801,204798.903084
9802,204798.911285
9803,204798.917580
9804,204798.927545
9805,204798.934030
9806,204798.939180
9807,204798.944807
9808,204798.950958
9809,204798.958444
9810,204798.961830
9811,204798.958874
9812,204798.954916
9813,204798.953724
9814,204798.955059
9815,204798.957682
9816,204798.958731
9817,204798.960876
9818,204798.961449
9819,204798.965406
9820,204798.968506
9821,204798.966646
9822,204798.965883
9823,204798.968124
9824,204798.967075
9825,204798.964643
9826,204798.965978
9827,204798.969936
9828,204798.975277
9829,204798.982429
9830,204798.985815
9831,204798.981953
9832,204798.978329
9833,204798.976564
9834,204798.975372
9835,204798.974895
9836,204798.975706
9837,204798.977232
9838,204798.978996
9839,204798.982715
9840,204798.988438
9841,204798.989963
9842,204798.986053
9843,204798.984575
9844,204798.983049
9845,204798.982334
9846,204798.983049
9847,204798.984861
9848,204798.986149
9849,204798.989153
9850,204798.990822
9851,204798.989248
9852,204798.985672
9853,204798.983049
9854,204798.986006
9855,204798.989153
9856,204798.987341
9857,204798.984289
9858,204798.985910
9859,204798.992443
9860,204799.000311
9861,204798.999357
9862,204798.995209
9863,204798.992777
9864,204798.991012
9865,204798.993111
9866,204798.998260
9867,204799.002170
9868,204799.002790
9869,204799.004650
9870,204799.009180
9871,204799.009752
9872,204799.009180
9873,204799.008703
